# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 30 11:27:40 2017
#
# CONSTRAINT:  where (pl_pnum > 1
# CONSTRAINT:  )
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i)Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i)Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i)Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_massblend:   Stellar Mass Blend Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radblend:    Stellar Radius Blend Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,rowupdate,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim
2450,Kepler-424,c,Radial Velocity,2,223.30000000,2.10000000,-2.10000000,0,0.730000,0.080000,-0.070000,0,,,,,,,,,6.97000,0.62000,-0.62000,0,Msini,,,,,,,,,0,1,0,1.01,0.05,-0.05,0,0,0.94,0.06,-0.06,0,0,2014-10-03,,,,
2456,Kepler-430,b,Transit,2,35.96800000,,,0,0.224400,,,0,,,,,,,,,,,,,,0.290,,,0,,,,,0,1,0,1.17,0.13,-0.10,0,0,1.49,0.27,-0.23,0,0,2014-11-19,3.250,,,0
2457,Kepler-430,c,Transit,2,110.97900000,,,0,0.475700,,,0,,,,,,,,,,,,,,0.160,,,0,,,,,0,1,0,1.17,0.13,-0.10,0,0,1.49,0.27,-0.23,0,0,2014-11-19,1.750,,,0
2458,Kepler-431,b,Transit,3,6.80300000,,,0,0.071900,,,0,,,,,,,,,,,,,,0.068,,,0,,,,,0,1,0,1.07,0.06,-0.04,0,0,1.09,0.19,-0.11,0,0,2014-11-19,0.764,,,0
2459,Kepler-431,c,Transit,3,8.70300000,,,0,0.084700,,,0,,,,,,,,,,,,,,0.060,,,0,,,,,0,1,0,1.07,0.06,-0.04,0,0,1.09,0.19,-0.11,0,0,2014-11-19,0.668,,,0
2460,Kepler-431,d,Transit,3,11.92200000,,,0,0.104500,,,0,,,,,,,,,,,,,,0.100,,,0,,,,,0,1,0,1.07,0.06,-0.04,0,0,1.09,0.19,-0.11,0,0,2014-11-19,1.110,,,0
2461,Kepler-432,b,Transit,2,52.50112900,0.00006700,-0.00005300,0,0.301000,0.016000,-0.011000,0,0.513400,0.009800,-0.008900,0,88.170,0.610,-0.330,0,5.41000,0.32000,-0.18000,0,Mass,1.145,0.036,-0.039,0,4.46000,0.37000,-0.29000,0,0,1,0,1.32,0.10,-0.07,0,0,4.06,0.12,-0.08,0,0,2015-04-30,12.834,0.404,-0.437,0
2462,Kepler-432,c,Radial Velocity,2,406.20000000,3.90000000,-2.50000000,0,,,,,0.498000,0.029000,-0.059000,0,,,,,2.43000,0.22000,-0.24000,0,Msini,,,,,,,,,0,1,0,1.32,0.10,-0.07,0,0,4.06,0.12,-0.08,0,0,2015-04-30,,,,
2466,Kepler-436,b,Transit,2,64.00205000,0.00072000,-0.00072000,0,0.339000,0.134000,-0.053000,0,0.190000,0.130000,-0.110000,-1,89.930,0.070,-0.180,0,,,,,,0.240,0.020,-0.020,0,,,,,0,1,0,0.73,0.03,-0.03,0,0,0.70,0.03,-0.02,0,0,2015-01-06,2.730,0.230,-0.240,0
2467,Kepler-436,c,Transit,2,16.79713874,0.00008561,-0.00008561,0,,,,,,,,,,,,,,,,,,0.208,0.017,-0.012,0,,,,,0,1,0,0.73,0.03,-0.03,0,0,0.70,0.03,-0.02,0,0,2016-05-10,2.330,0.190,-0.140,0
2476,Kepler-444,b,Transit,5,3.60010530,0.00000830,-0.00000800,0,0.041780,0.000790,-0.000790,0,0.160000,0.210000,-0.100000,0,88.000,1.200,-0.600,0,,,,,,0.036,0.001,-0.001,0,,,,,0,1,0,0.76,0.04,-0.04,0,0,0.75,0.01,-0.01,0,0,2015-01-29,0.403,0.016,-0.014,0
2477,Kepler-444,c,Transit,5,4.54588410,0.00000700,-0.00000710,0,0.048810,0.000930,-0.000930,0,0.310000,0.120000,-0.150000,0,88.200,1.200,-1.000,0,,,,,,0.044,0.002,-0.002,0,,,,,0,1,0,0.76,0.04,-0.04,0,0,0.75,0.01,-0.01,0,0,2015-01-29,0.497,0.021,-0.017,0
2478,Kepler-444,d,Transit,5,6.18939200,0.00001200,-0.00001200,0,0.060000,0.001100,-0.001100,0,0.180000,0.160000,-0.120000,0,88.160,0.810,-0.550,0,,,,,,0.047,0.002,-0.002,0,,,,,0,1,0,0.76,0.04,-0.04,0,0,0.75,0.01,-0.01,0,0,2015-01-29,0.530,0.022,-0.019,0
2479,Kepler-444,e,Transit,5,7.74349300,0.00001700,-0.00001600,0,0.069600,0.001300,-0.001300,0,0.100000,0.200000,-0.070000,0,89.130,0.540,-0.520,0,,,,,,0.049,0.002,-0.001,0,,,,,0,1,0,0.76,0.04,-0.04,0,0,0.75,0.01,-0.01,0,0,2015-01-29,0.546,0.017,-0.015,0
2480,Kepler-444,f,Transit,5,9.74048600,0.00001300,-0.00001300,0,0.081100,0.001500,-0.001500,0,0.290000,0.200000,-0.190000,0,87.960,0.360,-0.310,0,,,,,,0.066,0.004,-0.004,0,,,,,0,1,0,0.76,0.04,-0.04,0,0,0.75,0.01,-0.01,0,0,2015-01-29,0.741,0.041,-0.040,0
2481,Kepler-445,b,Transit,3,2.98415100,0.00001100,-0.00001100,0,,,,,0.000000,,,0,89.740,0.180,-0.280,0,,,,,,0.140,0.020,-0.020,0,,,,,0,1,0,0.18,0.04,-0.04,0,0,0.21,0.03,-0.03,0,0,2015-01-14,1.580,0.230,-0.230,0
2482,Kepler-445,c,Transit,3,4.87122900,0.00001100,-0.00001100,0,,,,,0.000000,,,0,89.910,0.070,-0.100,0,,,,,,0.220,0.030,-0.030,0,,,,,0,1,0,0.18,0.04,-0.04,0,0,0.21,0.03,-0.03,0,0,2015-01-14,2.510,0.360,-0.360,0
2483,Kepler-445,d,Transit,3,8.15275000,0.00040000,-0.00040000,0,,,,,0.000000,,,0,89.610,0.270,-0.250,0,,,,,,0.110,0.020,-0.020,0,,,,,0,1,0,0.18,0.04,-0.04,0,0,0.21,0.03,-0.03,0,0,2015-01-14,1.250,0.190,-0.190,0
2484,Kepler-446,b,Transit,3,1.56540900,0.00000330,-0.00000330,0,,,,,0.000000,,,0,87.420,0.620,-0.370,0,,,,,,0.130,0.020,-0.020,0,,,,,0,1,0,0.22,0.05,-0.05,0,0,0.24,0.04,-0.04,0,0,2015-01-14,1.500,0.250,-0.250,0
2485,Kepler-446,c,Transit,3,3.03617900,0.00000550,-0.00000550,0,,,,,0.000000,,,0,88.970,0.570,-0.460,0,,,,,,0.100,0.020,-0.020,0,,,,,0,1,0,0.22,0.05,-0.05,0,0,0.24,0.04,-0.04,0,0,2015-01-14,1.110,0.180,-0.180,0
2486,Kepler-446,d,Transit,3,5.14892100,0.00002200,-0.00002200,0,,,,,0.000000,,,0,88.720,0.170,-0.190,0,,,,,,0.120,0.020,-0.020,0,,,,,0,1,0,0.22,0.05,-0.05,0,0,0.24,0.04,-0.04,0,0,2015-01-14,1.350,0.220,-0.220,0
2488,Kepler-449,b,Transit,2,12.58242000,0.00027000,-0.00027000,0,,,,,0.030000,0.280000,-0.030000,0,,,,,,,,,,0.183,0.006,-0.006,0,,,,,0,1,0,0.97,0.05,-0.05,0,0,1.47,0.03,-0.03,0,0,2015-05-21,2.056,0.069,-0.069,0
2489,Kepler-449,c,Transit,2,33.67270000,0.00100000,-0.00100000,0,,,,,0.050000,0.240000,-0.050000,0,,,,,,,,,,0.247,0.008,-0.008,0,,,,,0,1,0,0.97,0.05,-0.05,0,0,1.47,0.03,-0.03,0,0,2015-05-21,2.764,0.086,-0.086,0
2491,Kepler-450,b,Transit,3,28.45485100,0.00002500,-0.00002500,0,,,,,0.020000,0.140000,-0.020000,0,,,,,,,,,,0.548,0.029,-0.029,0,,,,,0,1,0,1.35,0.08,-0.08,0,0,1.57,0.09,-0.09,0,0,2015-05-21,6.140,0.330,-0.330,0
2492,Kepler-450,c,Transit,3,15.41313500,0.00008500,-0.00008500,0,,,,,0.020000,0.170000,-0.020000,0,,,,,,,,,,0.234,0.012,-0.012,0,,,,,0,1,0,1.35,0.08,-0.08,0,0,1.57,0.09,-0.09,0,0,2015-05-21,2.620,0.140,-0.140,0
2493,Kepler-450,d,Transit,3,7.51464000,0.00023000,-0.00023000,0,,,,,0.140000,0.240000,-0.140000,0,,,,,,,,,,0.075,0.006,-0.006,0,,,,,0,1,0,1.35,0.08,-0.08,0,0,1.57,0.09,-0.09,0,0,2015-05-21,0.837,0.068,-0.068,0
2496,Kepler-454,b,Transit,2,10.57375339,0.00000777,-0.00000777,0,0.095400,0.001200,-0.001200,0,0.000000,,,0,87.090,0.203,-0.203,0,0.02152,0.00440,-0.00440,0,Mass,0.211,0.012,-0.012,0,2.76000,0.73000,-0.73000,0,0,1,0,1.03,0.04,-0.03,0,0,1.07,0.01,-0.01,0,0,2015-12-03,2.370,0.130,-0.130,0
2497,Kepler-454,c,Radial Velocity,2,523.90000000,0.70000000,-0.70000000,0,,,,,0.021400,0.007700,-0.007700,0,,,,,4.46000,0.12000,-0.12000,0,Msini,,,,,,,,,0,1,0,1.03,0.04,-0.03,0,0,1.07,0.01,-0.01,0,0,2015-12-03,,,,
2498,KIC 9663113,c,Transit,2,20.74028413,0.00003350,-0.00003350,0,,,,,,,,,,,,,,,,,,0.375,0.056,-0.036,0,,,,,0,1,0,0.98,0.13,-0.13,0,0,1.03,0.12,-0.12,0,0,2016-05-10,4.200,0.630,-0.400,0
2499,Kepler-46,b,Transit,3,33.60134000,0.00021000,-0.00020000,0,0.196800,0.002900,-0.002800,0,0.010000,0.010000,-0.010000,0,89.038,0.075,-0.067,0,6.00000,,,1,Mass,0.808,0.042,-0.043,0,14.00000,,,1,1,1,0,0.90,0.04,-0.04,0,0,0.79,0.44,-0.44,0,0,2014-05-14,9.057,0.471,-0.482,0
2500,Kepler-46,c,Transit Timing Variations,3,57.01100000,0.05100000,-0.06100000,0,0.279900,0.004100,-0.004000,0,0.014600,0.003400,-0.003600,0,87.400,1.600,-1.000,0,0.37600,0.02100,-0.01900,0,Mass,,,,,,,,,1,1,0,0.90,0.04,-0.04,0,0,0.79,0.44,-0.44,0,0,2014-05-14,,,,
2501,Kepler-46,d,Transit,3,6.76658900,0.00002200,-0.00002200,0,0.067000,,,0,,,,,,,,,,,,,,0.146,0.082,-0.082,0,,,,,1,1,0,0.90,0.04,-0.04,0,0,0.79,0.44,-0.44,0,0,2014-05-14,1.640,0.920,-0.920,0
2502,KIC 5437945,c,Transit,2,220.13033570,0.00063890,-0.00063890,0,,,,,,,,,,,,,,,,,,0.492,0.185,-0.065,0,,,,,0,1,0,1.07,0.17,-0.17,0,0,1.24,0.29,-0.29,0,0,2016-05-10,5.520,2.070,-0.730,0
2508,Kepler-466,b,Transit,2,51.07926307,0.00006345,-0.00006345,0,,,,,,,,,,,,,,,,,,0.254,0.020,-0.015,0,,,,,0,1,0,1.04,0.04,-0.04,0,0,1.05,0.08,-0.06,0,0,2016-05-10,2.850,0.220,-0.170,0
2509,Kepler-466,c,Transit,2,3.70921385,0.00000632,-0.00000632,0,,,,,,,,,,,,,,,,,,0.112,0.009,-0.006,0,,,,,0,1,0,1.04,0.04,-0.04,0,0,1.05,0.08,-0.06,0,0,2016-05-10,1.250,0.100,-0.070,0
2512,Kepler-47,b,Transit,2,49.53200000,0.04000000,-0.02700000,0,0.296200,0.004400,-0.004700,0,0.035000,,,1,89.700,0.500,-0.160,0,2.00000,,,1,Mass,0.270,0.011,-0.011,0,,,,,1,1,0,1.05,0.05,-0.06,0,0,0.96,0.02,-0.02,0,0,2014-05-14,3.030,0.120,-0.120,0
2513,Kepler-47,c,Transit,2,303.13700000,0.07200000,-0.02000000,0,0.991000,0.015000,-0.016000,0,0.411000,,,1,89.825,0.009,-0.010,0,28.00000,,,1,Mass,0.411,0.018,-0.018,0,,,,,1,1,0,1.05,0.05,-0.06,0,0,0.96,0.02,-0.02,0,0,2014-05-14,4.620,0.200,-0.200,0
2524,Kepler-48,b,Transit,4,4.77800000,,,0,,,,,,,,,,,,,0.01240,0.00661,-0.00661,0,Mass,0.168,0.009,-0.009,0,3.23000,1.84000,-1.84000,0,1,1,0,0.88,0.06,-0.06,0,0,0.89,0.05,-0.05,0,0,2016-10-27,1.880,0.100,-0.100,0
2525,Kepler-48,c,Transit,4,9.67395000,,,0,,,,,,,,,,,,,0.04597,0.00724,-0.00724,0,Mass,0.242,0.012,-0.012,0,4.01000,0.91000,-0.91000,0,1,1,0,0.88,0.06,-0.06,0,0,0.89,0.05,-0.05,0,0,2016-10-27,2.710,0.140,-0.140,0
2526,Kepler-48,d,Transit,4,42.89610000,,,0,,,,,,,,,,,,,0.02500,0.01450,-0.01450,0,Mass,0.182,0.010,-0.010,0,5.08000,3.12000,-3.12000,0,0,1,0,0.88,0.06,-0.06,0,0,0.89,0.05,-0.05,0,0,2014-05-14,2.040,0.110,-0.110,0
2527,Kepler-48,e,Radial Velocity,4,982.00000000,8.00000000,-8.00000000,0,,,,,,,,,,,,,2.06700,0.07900,-0.07900,0,Mass,,,,,,,,,0,1,0,0.88,0.06,-0.06,0,0,0.89,0.05,-0.05,0,0,2014-05-14,,,,
2535,Kepler-487,b,Transit,2,15.35876840,0.00000221,-0.00000221,0,,,,,,,,,,,,,,,,,,1.019,0.062,-0.047,0,,,,,0,1,0,0.91,0.04,-0.04,0,0,0.88,0.05,-0.04,0,0,2016-05-10,11.420,0.690,-0.530,0
2536,Kepler-487,c,Transit,2,38.65199760,0.00025170,-0.00025170,0,,,,,,,,,,,,,,,,,,0.239,0.016,-0.044,0,,,,,0,1,0,0.91,0.04,-0.04,0,0,0.88,0.05,-0.04,0,0,2016-05-10,2.680,0.180,-0.490,0
2539,Kepler-49,b,Transit,4,7.20379450,0.00002200,-0.00002200,0,,,,,,,,,,,,,0.98000,,,1,Mass,0.243,,,0,,,,,1,1,0,0.55,,,0,0,0.56,0.02,-0.02,0,0,2014-05-14,2.720,,,0
2540,Kepler-49,c,Transit,4,10.91293430,0.00006900,-0.00006900,0,,,,,,,,,,,,,0.72000,,,1,Mass,0.227,,,0,,,,,1,1,0,0.55,,,0,0,0.56,0.02,-0.02,0,0,2014-05-14,2.550,,,0
2541,Kepler-49,d,Transit,4,2.57654900,0.00000300,-0.00000300,0,0.031000,,,0,,,,,,,,,,,,,,0.143,0.006,-0.006,0,,,,,1,1,0,0.55,,,0,0,0.56,0.02,-0.02,0,0,2014-05-14,1.600,0.070,-0.070,0
2542,Kepler-49,e,Transit,4,18.59610800,0.00007900,-0.00007900,0,0.116000,,,0,,,,,,,,,,,,,,0.139,0.007,-0.007,0,,,,,1,1,0,0.55,,,0,0,0.56,0.02,-0.02,0,0,2014-05-14,1.560,0.080,-0.080,0
2554,Kepler-50,b,Transit,2,7.81254000,0.00010000,-0.00010000,0,0.077000,0.012000,-0.020000,0,,,,,,,,,,,,,,0.153,0.004,-0.009,0,,,,,1,1,0,1.24,0.05,-0.05,0,0,1.58,0.02,-0.02,0,0,2014-05-14,1.710,0.050,-0.100,0
2555,Kepler-50,c,Transit,2,9.37647000,0.00004000,-0.00004000,0,0.087000,0.014000,-0.023000,0,,,,,,,,,,,,,,0.194,0.006,-0.007,0,,,,,1,1,0,1.24,0.05,-0.05,0,0,1.58,0.02,-0.02,0,0,2014-05-14,2.170,0.070,-0.080,0
2566,Kepler-51,b,Transit,3,45.15400000,0.00020000,-0.00020000,0,0.251400,0.009700,-0.009700,0,0.040000,0.010000,-0.010000,0,,,,,0.00700,0.00500,-0.00300,0,Mass,0.633,0.027,-0.027,0,0.03000,0.02000,-0.01000,0,1,1,0,1.04,0.12,-0.12,0,0,0.94,0.50,-0.50,0,0,2014-05-14,7.100,0.300,-0.300,0
2567,Kepler-51,c,Transit,3,85.31200000,0.00300000,-0.00200000,0,0.384000,0.015000,-0.015000,0,0.014000,0.013000,-0.009000,0,,,,,0.01300,0.00100,-0.00100,0,Mass,0.803,0.250,-0.152,0,0.03000,0.02000,-0.03000,0,1,1,0,1.04,0.12,-0.12,0,0,0.94,0.50,-0.50,0,0,2014-05-14,9.000,2.800,-1.700,0
2568,Kepler-51,d,Transit,3,130.19400000,0.00500000,-0.00200000,,0.509000,0.020000,-0.020000,0,0.008000,0.011000,-0.008000,0,,,,,0.02400,0.00300,-0.00300,0,Mass,0.865,0.045,-0.045,0,0.04600,0.00900,-0.00900,0,1,1,0,1.04,0.12,-0.12,0,0,0.94,0.50,-0.50,0,0,2014-05-14,9.700,0.500,-0.500,0
2579,Kepler-52,b,Transit,3,7.87735650,0.00003800,-0.00003800,0,,,,,,,,,,,,,8.70000,,,1,Mass,0.187,,,0,,,,,1,1,0,0.54,,,0,0,0.56,0.02,-0.02,0,0,2014-05-14,2.100,,,0
2580,Kepler-52,c,Transit,3,16.38500210,0.00014000,-0.00014000,0,,,,,,,,,,,,,10.41000,,,1,Mass,0.164,,,0,,,,,1,1,0,0.54,,,0,0,0.56,0.02,-0.02,0,0,2014-05-14,1.840,,,0
2581,Kepler-52,d,Transit,3,36.44517100,0.00025300,-0.00025300,0,0.182000,,,0,,,,,,,,,,,,,,0.174,0.019,-0.019,0,,,,,0,1,0,0.54,,,0,0,0.56,0.02,-0.02,0,0,2014-05-14,1.950,0.210,-0.210,0
2582,Kepler-520,b,Transit,2,19.67416124,0.00005245,-0.00005245,0,,,,,,,,,,,,,,,,,,0.148,0.025,-0.009,0,,,,,0,1,0,1.10,0.04,-0.04,0,0,1.09,0.05,-0.05,0,0,2016-05-10,1.660,0.280,-0.100,0
2583,Kepler-520,c,Transit,2,5.21104261,0.00001231,-0.00001231,0,,,,,,,,,,,,,,,,,,0.095,0.006,-0.004,0,,,,,0,1,0,1.10,0.04,-0.04,0,0,1.09,0.05,-0.05,0,0,2016-05-10,1.070,0.070,-0.050,0
2587,Kepler-524,b,Transit,2,7.97419807,0.00002038,-0.00002038,0,,,,,,,,,,,,,,,,,,0.170,0.012,-0.011,0,,,,,0,1,0,1.09,0.04,-0.04,0,0,1.10,0.08,-0.06,0,0,2016-05-10,1.910,0.140,-0.120,0
2588,Kepler-524,c,Transit,2,1.88897906,0.00001070,-0.00001070,0,,,,,,,,,,,,,,,,,,0.086,0.007,-0.006,0,,,,,0,1,0,1.09,0.04,-0.04,0,0,1.10,0.08,-0.06,0,0,2016-05-10,0.960,0.080,-0.070,0
2593,Kepler-529,b,Transit,2,1.98035766,0.00000231,-0.00000231,0,,,,,,,,,,,,,,,,,,0.166,0.022,-0.015,0,,,,,0,1,0,1.07,0.06,-0.06,0,0,1.14,0.15,-0.10,0,0,2016-05-10,1.860,0.250,-0.170,0
2594,Kepler-529,c,Transit,2,12.83450220,0.00003659,-0.00003659,0,,,,,,,,,,,,,,,,,,0.178,0.037,-0.019,0,,,,,0,1,0,1.07,0.06,-0.06,0,0,1.14,0.15,-0.10,0,0,2016-05-10,2.000,0.410,-0.210,0
2595,Kepler-53,b,Transit,3,18.64895250,0.00016000,-0.00016000,0,,,,,,,,,,,,,18.41000,,,1,Mass,0.258,,,0,,,,,1,1,0,0.98,,,0,0,0.89,,,0,0,2014-05-14,2.890,,,0
2596,Kepler-53,c,Transit,3,38.55830380,0.00041000,-0.00041000,0,,,,,,,,,,,,,15.74000,,,1,Mass,0.283,,,0,,,,,1,1,0,0.98,,,0,0,0.89,,,0,0,2014-05-14,3.170,,,0
2597,Kepler-53,d,Transit,3,9.75196200,0.00007700,-0.00007700,0,0.091000,,,0,,,,,,,,,,,,,,0.189,0.094,-0.094,0,,,,,0,1,0,0.98,,,0,0,0.89,,,0,0,2014-05-14,2.120,1.050,-1.050,0
2607,Kepler-539,b,Transit,2,125.63243000,0.00071000,-0.00071000,0,0.498800,0.006700,-0.006700,0,0.390000,,,1,89.845,0.086,-0.086,0,0.97000,0.29000,-0.29000,0,Mass,0.747,0.017,-0.017,0,2.90000,0.88000,-0.88000,0,0,1,0,1.05,0.04,-0.04,0,0,0.95,0.02,-0.02,0,0,2016-05-10,8.373,0.191,-0.191,0
2608,Kepler-539,c,Transit,2,1000.00000000,,,-1,2.420000,0.500000,-0.510000,0,0.500000,0.100000,-0.100000,0,,,,,2.40000,1.20000,-1.20000,0,Mass,,,,,,,,,0,1,0,1.05,0.04,-0.04,0,0,0.95,0.02,-0.02,0,0,2016-05-10,,,,
2609,Kepler-54,b,Transit,3,8.01094340,0.00006900,-0.00006900,0,,,,,,,,,,,,,0.92000,,,1,Mass,0.187,,,0,,,,,1,1,0,0.51,,,0,0,0.55,0.02,-0.02,0,0,2014-05-14,2.100,,,0
2610,Kepler-54,c,Transit,3,12.07172490,0.00029000,-0.00029000,0,,,,,,,,,,,,,0.37000,,,1,Mass,0.110,,,0,,,,,1,1,0,0.51,,,0,0,0.55,0.02,-0.02,0,0,2014-05-14,1.230,,,0
2611,Kepler-54,d,Transit,3,20.99569400,0.00014300,-0.00014300,0,0.126000,,,0,,,,,,,,,,,,,,0.136,0.007,-0.007,0,,,,,1,1,0,0.51,,,0,0,0.55,0.02,-0.02,0,0,2014-05-14,1.530,0.080,-0.080,0
2621,Kepler-549,b,Transit,2,42.94956490,0.00015430,-0.00015430,0,,,,,,,,,,,,,,,,,,0.229,0.021,-0.015,0,,,,,0,1,0,0.88,0.04,-0.05,0,0,0.84,0.07,-0.05,0,0,2016-05-10,2.570,0.230,-0.170,0
2622,Kepler-549,c,Transit,2,117.04049800,0.00177700,-0.00177700,0,,,,,,,,,,,,,,,,,,0.261,0.022,-0.053,0,,,,,0,1,0,0.88,0.04,-0.05,0,0,0.84,0.07,-0.05,0,0,2016-05-10,2.930,0.250,-0.590,0
2623,Kepler-55,b,Transit,5,27.94814490,0.00024000,-0.00024000,0,,,,,,,,,,,,,1.49000,,,1,Mass,0.217,,,0,,,,,1,1,0,0.62,,,0,0,0.62,0.03,-0.03,0,0,2014-05-14,2.430,,,0
2624,Kepler-55,c,Transit,5,42.15164180,0.00053000,-0.00053000,0,,,,,,,,,,,,,1.11000,,,1,Mass,0.197,,,0,,,,,1,1,0,0.62,,,0,0,0.62,0.03,-0.03,0,0,2014-05-14,2.210,,,0
2625,Kepler-55,d,Transit,5,2.21109900,0.00000400,-0.00000400,0,0.029000,,,0,,,,,,,,,,,,,,0.142,0.008,-0.008,0,,,,,1,1,0,0.62,,,0,0,0.62,0.03,-0.03,0,0,2014-05-14,1.590,0.090,-0.090,0
2626,Kepler-55,e,Transit,5,4.61753400,0.00002100,-0.00002100,0,0.048000,,,0,,,,,,,,,,,,,,0.138,0.021,-0.021,0,,,,,1,1,0,0.62,,,0,0,0.62,0.03,-0.03,0,0,2014-05-14,1.550,0.230,-0.230,0
2627,Kepler-55,f,Transit,5,10.19854500,0.00004500,-0.00004500,0,0.081000,,,0,,,,,,,,,,,,,,0.142,0.009,-0.009,0,,,,,1,1,0,0.62,,,0,0,0.62,0.03,-0.03,0,0,2014-05-14,1.590,0.100,-0.100,0
2631,Kepler-553,b,Transit,2,4.03046804,0.00000164,-0.00000164,0,,,,,,,,,,,,,,,,,,0.413,0.012,-0.016,0,,,,,0,1,0,0.92,0.03,-0.03,0,0,0.85,0.02,-0.02,0,0,2016-05-10,4.630,0.130,-0.180,0
2632,Kepler-553,c,Transit,2,328.23995460,0.00036460,-0.00036460,0,,,,,,,,,,,,,,,,,,0.999,0.029,-0.028,0,,,,,0,1,0,0.92,0.03,-0.03,0,0,0.85,0.02,-0.02,0,0,2016-05-10,11.200,0.320,-0.310,0
2639,Kepler-56,b,Transit,3,10.50160000,0.00110000,-0.00100000,0,0.102800,0.003700,-0.003700,0,,,,,,,,,0.07000,0.01200,-0.01100,0,Mass,0.581,0.026,-0.025,0,0.44200,0.08000,-0.07200,0,1,1,0,1.32,0.13,-0.13,0,0,4.23,0.15,-0.15,0,0,2014-05-14,6.510,0.290,-0.280,0
